policy,episode,seed,num_humans,steps,completion_time_steps,completion_time_seconds,coverage_rate,covered_cells,completion,timeout,collision_end,team_return,wall_collisions,robot_collisions,human_collisions,all_collisions,wall_collision_rate,robot_collision_rate,human_collision_rate,all_collision_rate,revisits,cell_entries,sweep_efficiency
BOSCO MARL (trained: 0 humans),520,0,8,1517,1517.0,151.70000000000002,1.0,384.0,1.0,0.0,0.0,-93100.43535533547,0.0,0.0,648.0,648.0,0.0,0.0,0.14238628872775214,0.14238628872775214,nan,nan,nan
BOSCO MARL (trained: 0 humans),521,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-844312.0823576227,721.0,2.0,5450.0,6173.0,0.060083333333333336,0.00016666666666666666,0.45416666666666666,0.5144166666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),522,0,8,2786,2786.0,278.6,1.0,384.0,1.0,0.0,0.0,-427308.3524014354,133.0,278.0,2703.0,3114.0,0.015912897822445562,0.033261545824359896,0.32340272792534097,0.3725771715721464,nan,nan,nan
BOSCO MARL (trained: 0 humans),523,0,8,4000,nan,nan,0.3359375,129.0,0.0,1.0,0.0,-1240963.886849463,1.0,3406.0,6974.0,10381.0,8.333333333333333e-05,0.2838333333333333,0.5811666666666667,0.8650833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),524,0,8,4000,nan,nan,0.828125,318.0,0.0,1.0,0.0,-991113.8603262007,73.0,0.0,6516.0,6589.0,0.006083333333333333,0.0,0.543,0.5490833333333334,nan,nan,nan
BOSCO MARL (trained: 0 humans),525,0,8,2283,2283.0,228.3,1.0,384.0,1.0,0.0,0.0,-120476.98101080954,6.0,0.0,810.0,816.0,0.0008760402978537013,0.0,0.11826544021024968,0.11914148050810337,nan,nan,nan
BOSCO MARL (trained: 0 humans),526,0,8,4000,nan,nan,0.953125,366.0,0.0,1.0,0.0,-761922.5328857899,2318.0,2.0,4552.0,6872.0,0.19316666666666665,0.00016666666666666666,0.37933333333333336,0.5726666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),527,0,8,4000,nan,nan,0.9947916865348816,382.0,0.0,1.0,0.0,-679242.4966839552,71.0,36.0,4463.0,4570.0,0.005916666666666666,0.003,0.3719166666666667,0.38083333333333336,nan,nan,nan
BOSCO MARL (trained: 0 humans),528,0,8,4000,nan,nan,0.8697916865348816,334.0,0.0,1.0,0.0,-992556.7754091024,5.0,0.0,6566.0,6571.0,0.0004166666666666667,0.0,0.5471666666666667,0.5475833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),529,0,8,2832,2832.0,283.2,1.0,384.0,1.0,0.0,0.0,-463874.3896022141,1.0,2.0,3075.0,3078.0,0.00011770244821092278,0.00023540489642184556,0.3619350282485876,0.3622881355932203,nan,nan,nan
BOSCO MARL (trained: 0 humans),530,0,8,4000,nan,nan,0.7864583730697632,302.0,0.0,1.0,0.0,-919189.0305232406,2194.0,0.0,5625.0,7819.0,0.18283333333333332,0.0,0.46875,0.6515833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),531,0,8,2265,2265.0,226.5,1.0,384.0,1.0,0.0,0.0,-227787.80337554216,2.0,320.0,1412.0,1734.0,0.00029433406916850625,0.047093451066961,0.20779985283296543,0.25518763796909494,nan,nan,nan
BOSCO MARL (trained: 0 humans),532,0,8,4000,nan,nan,0.8541666865348816,328.0,0.0,1.0,0.0,-944760.2982012033,1.0,0.0,6208.0,6209.0,8.333333333333333e-05,0.0,0.5173333333333333,0.5174166666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),533,0,8,4000,nan,nan,0.5807291865348816,223.0,0.0,1.0,0.0,-1447442.3197897524,0.0,0.0,9571.0,9571.0,0.0,0.0,0.7975833333333333,0.7975833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),534,0,8,1888,1888.0,188.8,1.0,384.0,1.0,0.0,0.0,-36388.55126336217,4.0,2.0,262.0,268.0,0.0007062146892655367,0.00035310734463276836,0.04625706214689265,0.04731638418079096,nan,nan,nan
BOSCO MARL (trained: 0 humans),535,0,8,4000,nan,nan,0.8697916865348816,334.0,0.0,1.0,0.0,-815073.3386030793,18.0,150.0,5322.0,5490.0,0.0015,0.0125,0.4435,0.4575,nan,nan,nan
BOSCO MARL (trained: 0 humans),536,0,8,2318,2318.0,231.8,1.0,384.0,1.0,0.0,0.0,-244770.41005820036,0.0,0.0,1639.0,1639.0,0.0,0.0,0.2356916882369859,0.2356916882369859,nan,nan,nan
BOSCO MARL (trained: 0 humans),537,0,8,4000,nan,nan,0.8958333730697632,344.0,0.0,1.0,0.0,-815979.0626875162,1.0,0.0,5370.0,5371.0,8.333333333333333e-05,0.0,0.4475,0.44758333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),538,0,8,3229,3229.0,322.90000000000003,1.0,384.0,1.0,0.0,0.0,-447164.93947327137,4.0,0.0,2962.0,2966.0,0.00041292453804067306,0.0,0.3057706204191184,0.3061835449571591,nan,nan,nan
BOSCO MARL (trained: 0 humans),539,0,8,2408,2408.0,240.8,1.0,384.0,1.0,0.0,0.0,-34751.28892174363,1078.0,0.0,18.0,1096.0,0.14922480620155038,0.0,0.0024916943521594683,0.15171650055370986,nan,nan,nan
BOSCO MARL (trained: 0 humans),540,0,8,4000,nan,nan,0.8619791865348816,331.0,0.0,1.0,0.0,-1000982.4011899233,1.0,0.0,6642.0,6643.0,8.333333333333333e-05,0.0,0.5535,0.5535833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),541,0,8,4000,nan,nan,0.5208333730697632,200.0,0.0,1.0,0.0,-783771.8320646286,8.0,0.0,5147.0,5155.0,0.0006666666666666666,0.0,0.42891666666666667,0.4295833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),542,0,8,4000,nan,nan,0.7864583730697632,302.0,0.0,1.0,0.0,-812225.3959331512,7.0,4388.0,3885.0,8280.0,0.0005833333333333334,0.36566666666666664,0.32375,0.69,nan,nan,nan
BOSCO MARL (trained: 0 humans),543,0,8,4000,nan,nan,0.84375,324.0,0.0,1.0,0.0,-775794.0221489295,1.0,0.0,5149.0,5150.0,8.333333333333333e-05,0.0,0.4290833333333333,0.42916666666666664,nan,nan,nan
BOSCO MARL (trained: 0 humans),544,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-670966.4580695927,0.0,628.0,4233.0,4861.0,0.0,0.052333333333333336,0.35275,0.40508333333333335,nan,nan,nan
BOSCO MARL (trained: 0 humans),545,0,8,4000,nan,nan,0.7213541865348816,277.0,0.0,1.0,0.0,-689785.9167587757,118.0,0.0,4486.0,4604.0,0.009833333333333333,0.0,0.37383333333333335,0.38366666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),546,0,8,4000,nan,nan,0.7734375,297.0,0.0,1.0,0.0,-951008.5528404713,1.0,0.0,6269.0,6270.0,8.333333333333333e-05,0.0,0.5224166666666666,0.5225,nan,nan,nan
BOSCO MARL (trained: 0 humans),547,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-937267.2762779593,5.0,4525.0,4678.0,9208.0,0.0004166666666666667,0.3770833333333333,0.3898333333333333,0.7673333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),548,0,8,4000,nan,nan,0.9947916865348816,382.0,0.0,1.0,0.0,-884205.2018194795,62.0,0.0,5855.0,5917.0,0.005166666666666667,0.0,0.48791666666666667,0.4930833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),549,0,8,1740,1740.0,174.0,1.0,384.0,1.0,0.0,0.0,-2558.954161554575,4.0,0.0,41.0,45.0,0.0007662835249042146,0.0,0.007854406130268199,0.008620689655172414,nan,nan,nan
BOSCO MARL (trained: 0 humans),550,0,8,4000,nan,nan,0.9348958730697632,359.0,0.0,1.0,0.0,-799803.699098587,9.0,0.0,5283.0,5292.0,0.00075,0.0,0.44025,0.441,nan,nan,nan
BOSCO MARL (trained: 0 humans),551,0,8,4000,nan,nan,0.7552083730697632,290.0,0.0,1.0,0.0,-1055607.6199533343,0.0,0.0,6994.0,6994.0,0.0,0.0,0.5828333333333333,0.5828333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),552,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-617672.449565962,3.0,1863.0,3454.0,5320.0,0.00025,0.15525,0.28783333333333333,0.44333333333333336,nan,nan,nan
BOSCO MARL (trained: 0 humans),553,0,8,4000,nan,nan,0.8958333730697632,344.0,0.0,1.0,0.0,-1222812.639843285,0.0,0.0,8094.0,8094.0,0.0,0.0,0.6745,0.6745,nan,nan,nan
BOSCO MARL (trained: 0 humans),554,0,8,4000,nan,nan,0.6692708730697632,257.0,0.0,1.0,0.0,-1284143.7717120051,2.0,0.0,8492.0,8494.0,0.00016666666666666666,0.0,0.7076666666666667,0.7078333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),555,0,8,4000,nan,nan,0.7421875,285.0,0.0,1.0,0.0,-1380195.3214801252,0.0,0.0,9093.0,9093.0,0.0,0.0,0.75775,0.75775,nan,nan,nan
BOSCO MARL (trained: 0 humans),556,0,8,4000,nan,nan,0.296875,114.0,0.0,1.0,0.0,-934398.7849737704,385.0,0.0,6098.0,6483.0,0.03208333333333333,0.0,0.5081666666666667,0.54025,nan,nan,nan
BOSCO MARL (trained: 0 humans),557,0,8,4000,nan,nan,0.9921875,381.0,0.0,1.0,0.0,-1013748.0184204578,8.0,0.0,6724.0,6732.0,0.0006666666666666666,0.0,0.5603333333333333,0.561,nan,nan,nan
BOSCO MARL (trained: 0 humans),558,0,8,4000,nan,nan,0.2552083432674408,98.0,0.0,1.0,0.0,-368939.44667974114,441.0,0.0,2320.0,2761.0,0.03675,0.0,0.19333333333333333,0.23008333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),559,0,8,1827,1827.0,182.70000000000002,1.0,384.0,1.0,0.0,0.0,-144660.23310141265,8.0,0.0,980.0,988.0,0.0014595876664842181,0.0,0.17879948914431673,0.18025907681080094,nan,nan,nan
BOSCO MARL (trained: 0 humans),560,0,8,4000,nan,nan,0.9140625,351.0,0.0,1.0,0.0,-718775.8292587996,0.0,0.0,4762.0,4762.0,0.0,0.0,0.3968333333333333,0.3968333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),561,0,8,4000,nan,nan,0.984375,378.0,0.0,1.0,0.0,-1065026.3320822418,4.0,0.0,7050.0,7054.0,0.0003333333333333333,0.0,0.5875,0.5878333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),562,0,8,4000,nan,nan,0.9140625,351.0,0.0,1.0,0.0,-690921.1410191059,15.0,0.0,4572.0,4587.0,0.00125,0.0,0.381,0.38225,nan,nan,nan
BOSCO MARL (trained: 0 humans),563,0,8,4000,nan,nan,0.65625,252.0,0.0,1.0,0.0,-1036870.5687758923,0.0,0.0,6846.0,6846.0,0.0,0.0,0.5705,0.5705,nan,nan,nan
BOSCO MARL (trained: 0 humans),564,0,8,4000,nan,nan,0.8098958730697632,311.0,0.0,1.0,0.0,-627941.2259975672,26.0,0.0,4142.0,4168.0,0.0021666666666666666,0.0,0.3451666666666667,0.3473333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),565,0,8,4000,nan,nan,0.1432291716337204,55.0,0.0,1.0,0.0,-865799.9554881155,0.0,0.0,5696.0,5696.0,0.0,0.0,0.4746666666666667,0.4746666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),566,0,8,1926,1926.0,192.60000000000002,1.0,384.0,1.0,0.0,0.0,-81363.9702257663,0.0,0.0,556.0,556.0,0.0,0.0,0.09622706818968502,0.09622706818968502,nan,nan,nan
BOSCO MARL (trained: 0 humans),567,0,8,4000,nan,nan,0.8932291865348816,343.0,0.0,1.0,0.0,-303122.00487709045,235.0,1585.0,1393.0,3213.0,0.019583333333333335,0.13208333333333333,0.11608333333333333,0.26775,nan,nan,nan
BOSCO MARL (trained: 0 humans),568,0,8,4000,nan,nan,0.9661458730697632,371.0,0.0,1.0,0.0,-769722.2235116363,10.0,0.0,5088.0,5098.0,0.0008333333333333334,0.0,0.424,0.42483333333333334,nan,nan,nan
BOSCO MARL (trained: 0 humans),569,0,8,3735,3735.0,373.5,1.0,384.0,1.0,0.0,0.0,-659693.4658248276,1.0,12.0,4383.0,4396.0,8.92458723784025e-05,0.00107095046854083,0.39116465863453814,0.3923248549754574,nan,nan,nan
BOSCO MARL (trained: 0 humans),570,0,8,4000,nan,nan,0.5338541865348816,205.0,0.0,1.0,0.0,-1342781.5149591565,0.0,0.0,8874.0,8874.0,0.0,0.0,0.7395,0.7395,nan,nan,nan
BOSCO MARL (trained: 0 humans),571,0,8,4000,nan,nan,0.9765625,375.0,0.0,1.0,0.0,-982845.6635619998,4.0,0.0,6508.0,6512.0,0.0003333333333333333,0.0,0.5423333333333333,0.5426666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),572,0,8,4000,nan,nan,0.7291666865348816,280.0,0.0,1.0,0.0,-770869.9533051252,802.0,22.0,4903.0,5727.0,0.06683333333333333,0.0018333333333333333,0.40858333333333335,0.47725,nan,nan,nan
BOSCO MARL (trained: 0 humans),573,0,8,1884,1884.0,188.4,1.0,384.0,1.0,0.0,0.0,2758.0277966707945,3.0,0.0,2.0,5.0,0.0005307855626326964,0.0,0.00035385704175513094,0.0008846426043878273,nan,nan,nan
BOSCO MARL (trained: 0 humans),574,0,8,4000,nan,nan,0.7916666865348816,304.0,0.0,1.0,0.0,-924815.7548771501,1202.0,0.0,5851.0,7053.0,0.10016666666666667,0.0,0.4875833333333333,0.58775,nan,nan,nan
BOSCO MARL (trained: 0 humans),575,0,8,4000,nan,nan,0.4166666865348816,160.0,0.0,1.0,0.0,-619603.0832794905,0.0,7744.0,1396.0,9140.0,0.0,0.6453333333333333,0.11633333333333333,0.7616666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),576,0,8,3381,3381.0,338.1,1.0,384.0,1.0,0.0,0.0,-319357.6107237935,182.0,0.0,2081.0,2263.0,0.017943409247757072,0.0,0.2051661244207828,0.2231095336685399,nan,nan,nan
BOSCO MARL (trained: 0 humans),577,0,8,4000,nan,nan,0.9921875,381.0,0.0,1.0,0.0,-715822.5681924,0.0,3011.0,3695.0,6706.0,0.0,0.2509166666666667,0.30791666666666667,0.5588333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),578,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-662194.1826380491,2.0,3044.0,3359.0,6405.0,0.00016666666666666666,0.25366666666666665,0.27991666666666665,0.53375,nan,nan,nan
BOSCO MARL (trained: 0 humans),579,0,8,2405,2405.0,240.5,1.0,384.0,1.0,0.0,0.0,-341351.0627234578,1.0,0.0,2259.0,2260.0,0.0001386001386001386,0.0,0.3130977130977131,0.31323631323631324,nan,nan,nan
BOSCO MARL (trained: 0 humans),580,0,8,4000,nan,nan,0.6927083730697632,266.0,0.0,1.0,0.0,-854433.4371678829,0.0,0.0,5653.0,5653.0,0.0,0.0,0.47108333333333335,0.47108333333333335,nan,nan,nan
BOSCO MARL (trained: 0 humans),581,0,8,1584,1584.0,158.4,1.0,384.0,1.0,0.0,0.0,-46149.645943734795,0.0,0.0,332.0,332.0,0.0,0.0,0.06986531986531987,0.06986531986531987,nan,nan,nan
BOSCO MARL (trained: 0 humans),582,0,8,4000,nan,nan,0.5104166865348816,196.0,0.0,1.0,0.0,-836758.0020789206,58.0,0.0,5509.0,5567.0,0.004833333333333334,0.0,0.45908333333333334,0.46391666666666664,nan,nan,nan
BOSCO MARL (trained: 0 humans),583,0,8,4000,nan,nan,0.828125,318.0,0.0,1.0,0.0,-902492.3261104822,4.0,0.0,5968.0,5972.0,0.0003333333333333333,0.0,0.49733333333333335,0.49766666666666665,nan,nan,nan
BOSCO MARL (trained: 0 humans),584,0,8,4000,nan,nan,0.921875,354.0,0.0,1.0,0.0,-1177483.2336837351,10.0,0.0,7738.0,7748.0,0.0008333333333333334,0.0,0.6448333333333334,0.6456666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),585,0,8,3620,3620.0,362.0,1.0,384.0,1.0,0.0,0.0,-482599.3902025819,2905.0,0.0,2591.0,5496.0,0.26749539594843463,0.0,0.23858195211786373,0.5060773480662983,nan,nan,nan
BOSCO MARL (trained: 0 humans),586,0,8,4000,nan,nan,0.8385416865348816,322.0,0.0,1.0,0.0,-743836.8569983244,573.0,0.0,4775.0,5348.0,0.04775,0.0,0.39791666666666664,0.44566666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),587,0,8,4000,nan,nan,0.828125,318.0,0.0,1.0,0.0,-1009448.9270659834,4.0,0.0,6665.0,6669.0,0.0003333333333333333,0.0,0.5554166666666667,0.55575,nan,nan,nan
BOSCO MARL (trained: 0 humans),588,0,8,4000,nan,nan,0.9817708730697632,377.0,0.0,1.0,0.0,-830552.5845756829,1.0,3745.0,4233.0,7979.0,8.333333333333333e-05,0.3120833333333333,0.35275,0.6649166666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),589,0,8,4000,nan,nan,0.640625,246.0,0.0,1.0,0.0,-692599.7724523544,19.0,228.0,4459.0,4706.0,0.0015833333333333333,0.019,0.3715833333333333,0.39216666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),590,0,8,4000,nan,nan,0.6328125,243.0,0.0,1.0,0.0,-1095092.816029042,519.0,0.0,7152.0,7671.0,0.04325,0.0,0.596,0.63925,nan,nan,nan
BOSCO MARL (trained: 0 humans),591,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-806680.1217490286,0.0,2506.0,4513.0,7019.0,0.0,0.20883333333333334,0.3760833333333333,0.5849166666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),592,0,8,4000,nan,nan,0.9895833730697632,380.0,0.0,1.0,0.0,-876338.9782943726,102.0,2.0,5780.0,5884.0,0.0085,0.00016666666666666666,0.4816666666666667,0.49033333333333334,nan,nan,nan
BOSCO MARL (trained: 0 humans),593,0,8,4000,nan,nan,0.6822916865348816,262.0,0.0,1.0,0.0,-677142.8822022378,1880.0,0.0,4075.0,5955.0,0.15666666666666668,0.0,0.33958333333333335,0.49625,nan,nan,nan
BOSCO MARL (trained: 0 humans),594,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-633052.0904980451,10.0,0.0,4203.0,4213.0,0.0008333333333333334,0.0,0.35025,0.35108333333333336,nan,nan,nan
BOSCO MARL (trained: 0 humans),595,0,8,4000,nan,nan,0.9921875,381.0,0.0,1.0,0.0,-785797.0946281701,1.0,1152.0,4806.0,5959.0,8.333333333333333e-05,0.096,0.4005,0.4965833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),596,0,8,4000,nan,nan,0.9635416865348816,370.0,0.0,1.0,0.0,-625084.3853398561,58.0,0.0,4121.0,4179.0,0.004833333333333334,0.0,0.34341666666666665,0.34825,nan,nan,nan
BOSCO MARL (trained: 0 humans),597,0,8,4000,nan,nan,0.8489583730697632,326.0,0.0,1.0,0.0,-1129379.4198252112,0.0,0.0,7462.0,7462.0,0.0,0.0,0.6218333333333333,0.6218333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),598,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-859352.2818098366,2.0,4184.0,4286.0,8472.0,0.00016666666666666666,0.3486666666666667,0.3571666666666667,0.706,nan,nan,nan
BOSCO MARL (trained: 0 humans),599,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-772983.032006219,34.0,0.0,5124.0,5158.0,0.0028333333333333335,0.0,0.427,0.42983333333333335,nan,nan,nan
BOSCO MARL (trained: 0 humans),600,0,8,4000,nan,nan,0.2682291865348816,103.0,0.0,1.0,0.0,-1234791.3202069998,0.0,0.0,8165.0,8165.0,0.0,0.0,0.6804166666666667,0.6804166666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),601,0,8,2209,2209.0,220.9,1.0,384.0,1.0,0.0,0.0,-253036.1214580387,776.0,152.0,1493.0,2421.0,0.11709672551682511,0.022936472008450278,0.22529047834615964,0.36532367587143505,nan,nan,nan
BOSCO MARL (trained: 0 humans),602,0,8,4000,nan,nan,0.6666666865348816,256.0,0.0,1.0,0.0,-1223130.9396071434,7.0,0.0,8065.0,8072.0,0.0005833333333333334,0.0,0.6720833333333334,0.6726666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),603,0,8,4000,nan,nan,0.8333333730697632,320.0,0.0,1.0,0.0,-1020858.2239651084,332.0,0.0,6674.0,7006.0,0.027666666666666666,0.0,0.5561666666666667,0.5838333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),604,0,8,4000,nan,nan,0.515625,198.0,0.0,1.0,0.0,-1221045.6585615873,3269.0,0.0,7408.0,10677.0,0.27241666666666664,0.0,0.6173333333333333,0.88975,nan,nan,nan
BOSCO MARL (trained: 0 humans),605,0,8,4000,nan,nan,0.9140625,351.0,0.0,1.0,0.0,-812804.6887817383,1488.0,0.0,5094.0,6582.0,0.124,0.0,0.4245,0.5485,nan,nan,nan
BOSCO MARL (trained: 0 humans),606,0,8,4000,nan,nan,0.9088541865348816,349.0,0.0,1.0,0.0,-283942.50900155306,3617.0,212.0,1039.0,4868.0,0.30141666666666667,0.017666666666666667,0.08658333333333333,0.4056666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),607,0,8,4000,nan,nan,0.7708333730697632,296.0,0.0,1.0,0.0,-856908.5462964028,10.0,2736.0,4731.0,7477.0,0.0008333333333333334,0.228,0.39425,0.6230833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),608,0,8,4000,nan,nan,0.6015625,231.0,0.0,1.0,0.0,-863919.638966322,20.0,0.0,5694.0,5714.0,0.0016666666666666668,0.0,0.4745,0.4761666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),609,0,8,4000,nan,nan,0.828125,318.0,0.0,1.0,0.0,-943553.9020553231,4.0,0.0,6249.0,6253.0,0.0003333333333333333,0.0,0.52075,0.5210833333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),610,0,8,4000,nan,nan,0.9765625,375.0,0.0,1.0,0.0,-328371.3462024629,5.0,3148.0,1092.0,4245.0,0.0004166666666666667,0.2623333333333333,0.091,0.35375,nan,nan,nan
BOSCO MARL (trained: 0 humans),611,0,8,2743,2743.0,274.3,1.0,384.0,1.0,0.0,0.0,-275069.8313768804,6.0,0.0,1826.0,1832.0,0.0007291286912139992,0.0,0.2218981650261271,0.2226272937173411,nan,nan,nan
BOSCO MARL (trained: 0 humans),612,0,8,4000,nan,nan,0.9765625,375.0,0.0,1.0,0.0,-872900.0278697908,117.0,44.0,5737.0,5898.0,0.00975,0.0036666666666666666,0.47808333333333336,0.4915,nan,nan,nan
BOSCO MARL (trained: 0 humans),613,0,8,4000,nan,nan,0.921875,354.0,0.0,1.0,0.0,-768714.5890173018,2448.0,184.0,4519.0,7151.0,0.204,0.015333333333333332,0.3765833333333333,0.5959166666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),614,0,8,4000,nan,nan,0.1588541716337204,61.0,0.0,1.0,0.0,-1570710.2140789628,2.0,0.0,10340.0,10342.0,0.00016666666666666666,0.0,0.8616666666666667,0.8618333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),615,0,8,4000,nan,nan,0.96875,372.0,0.0,1.0,0.0,-985147.5190461278,9.0,0.0,6516.0,6525.0,0.00075,0.0,0.543,0.54375,nan,nan,nan
BOSCO MARL (trained: 0 humans),616,0,8,4000,nan,nan,0.8385416865348816,322.0,0.0,1.0,0.0,-1059027.0607473254,1.0,0.0,7009.0,7010.0,8.333333333333333e-05,0.0,0.5840833333333333,0.5841666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),617,0,8,4000,nan,nan,0.6979166865348816,268.0,0.0,1.0,0.0,-1377530.6876314878,0.0,0.0,9102.0,9102.0,0.0,0.0,0.7585,0.7585,nan,nan,nan
BOSCO MARL (trained: 0 humans),618,0,8,4000,nan,nan,0.9609375,369.0,0.0,1.0,0.0,-612150.9913019538,29.0,2072.0,3314.0,5415.0,0.002416666666666667,0.17266666666666666,0.27616666666666667,0.45125,nan,nan,nan
BOSCO MARL (trained: 0 humans),619,0,8,4000,nan,nan,0.8671875,333.0,0.0,1.0,0.0,-911621.3023710251,2621.0,0.0,5505.0,8126.0,0.21841666666666668,0.0,0.45875,0.6771666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),620,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-1013031.6856142879,14.0,1768.0,6090.0,7872.0,0.0011666666666666668,0.14733333333333334,0.5075,0.656,nan,nan,nan
BOSCO MARL (trained: 0 humans),621,0,8,4000,nan,nan,0.3723958432674408,143.0,0.0,1.0,0.0,-1248656.2745380998,450.0,0.0,8168.0,8618.0,0.0375,0.0,0.6806666666666666,0.7181666666666666,nan,nan,nan
BOSCO MARL (trained: 0 humans),622,0,8,1973,1973.0,197.3,1.0,384.0,1.0,0.0,0.0,-26647.03631748259,3.0,0.0,199.0,202.0,0.0005068423720223011,0.0,0.03362054401081264,0.03412738638283494,nan,nan,nan
BOSCO MARL (trained: 0 humans),623,0,8,4000,nan,nan,0.4973958432674408,191.0,0.0,1.0,0.0,-900122.6125414073,0.0,0.0,5934.0,5934.0,0.0,0.0,0.4945,0.4945,nan,nan,nan
BOSCO MARL (trained: 0 humans),624,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-586391.2321623564,205.0,0.0,3845.0,4050.0,0.017083333333333332,0.0,0.3204166666666667,0.3375,nan,nan,nan
BOSCO MARL (trained: 0 humans),625,0,8,4000,nan,nan,0.9114583730697632,350.0,0.0,1.0,0.0,-710733.8107793331,16.0,2.0,4703.0,4721.0,0.0013333333333333333,0.00016666666666666666,0.3919166666666667,0.3934166666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),626,0,8,4000,nan,nan,0.71875,276.0,0.0,1.0,0.0,-1255295.7386781126,5.0,0.0,8295.0,8300.0,0.0004166666666666667,0.0,0.69125,0.6916666666666667,nan,nan,nan
BOSCO MARL (trained: 0 humans),627,0,8,2021,2021.0,202.10000000000002,1.0,384.0,1.0,0.0,0.0,-85650.12469747663,0.0,4.0,586.0,590.0,0.0,0.0006597394029358403,0.09665182253010061,0.09731156193303644,nan,nan,nan
BOSCO MARL (trained: 0 humans),628,0,8,2374,2374.0,237.4,1.0,384.0,1.0,0.0,0.0,-247450.22689608485,19.0,6.0,1640.0,1665.0,0.0026677899466442012,0.0008424599831508003,0.2302723953945521,0.2337826453243471,nan,nan,nan
BOSCO MARL (trained: 0 humans),629,0,8,4000,nan,nan,0.9973958730697632,383.0,0.0,1.0,0.0,-661804.4732342362,941.0,2204.0,3440.0,6585.0,0.07841666666666666,0.18366666666666667,0.2866666666666667,0.54875,nan,nan,nan
BOSCO MARL (trained: 0 humans),630,0,8,4000,nan,nan,0.890625,342.0,0.0,1.0,0.0,-975881.5018442869,394.0,0.0,6360.0,6754.0,0.03283333333333333,0.0,0.53,0.5628333333333333,nan,nan,nan
BOSCO MARL (trained: 0 humans),631,0,8,4000,nan,nan,0.71875,276.0,0.0,1.0,0.0,-866429.3317652345,690.0,92.0,5551.0,6333.0,0.0575,0.007666666666666666,0.46258333333333335,0.52775,nan,nan,nan
BOSCO MARL (trained: 0 humans),632,0,8,4000,nan,nan,0.8567708730697632,329.0,0.0,1.0,0.0,-808796.108219862,207.0,0.0,5300.0,5507.0,0.01725,0.0,0.44166666666666665,0.45891666666666664,nan,nan,nan
